timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
2,18.672746658325195,3,"[0, 0]",18.67665410041809,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 1.57, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,0,7
3,6.217288970947266,2,"[0, 0]",6.221163988113403,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,7
4,0.8946709632873531,1,"[1, 0]",0.899143934249877,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,7
0,40.74269771575928,5,"[0, 0]",40.748735189437866,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,7
1,29.85082721710205,4,"[0, 0]",29.85614013671875,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,7
2,17.620299577713013,3,"[0, 0]",17.624098300933838,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,7
3,6.188036680221558,2,"[0, 0]",6.191860914230347,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,7
4,0.891572713851928,1,"[1, 0]",0.8952827453613281,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,7
0,105.3915445804596,5,"[0, 0]",105.41002035140991,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,0
1,76.84951567649841,4,"[0, 0]",76.85830998420715,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, -1.57, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,0
