timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
3,23.322272539138794,5,"[0, 0]",23.326668739318848,4,"[[3.0, 2.0, 3.14, 3], [2.0, 2.0, 3.14, 4]]","[[2.0, 4.0, 1.57, 3], [2.0, 5.0, -0.0, 4]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,1
4,13.159671545028687,4,"[0, 0]",13.163329124450684,5,"[[2.0, 2.0, 3.14, 4], [1.0, 2.0, 1.57, 5]]","[[2.0, 5.0, -0.0, 4], [3.0, 5.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
5,13.54291558265686,4,"[0, 0]",13.546645402908325,6,"[[1.0, 2.0, 1.57, 5], [1.0, 3.0, 3.14, 6]]","[[3.0, 5.0, -1.57, 5], [3.0, 5.0, -1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,1
6,7.394566059112549,3,"[0, 0]",7.398327589035034,7,"[[1.0, 3.0, 3.14, 6], [1.0, 3.0, 3.14, 7]]","[[3.0, 5.0, -1.57, 6], [3.0, 4.0, -1.57, 7]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,1
7,8.082726001739502,3,"[0, 0]",8.086081981658936,8,"[[1.0, 3.0, 3.14, 7], [1.0, 3.0, 3.14, 8]]","[[3.0, 4.0, -1.57, 7], [3.0, 3.0, -1.57, 8]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,1
8,7.612271308898926,3,"[0, 0]",7.617224216461182,9,"[[1.0, 3.0, 3.14, 8], [1.0, 3.0, 3.14, 9]]","[[3.0, 3.0, -1.57, 8], [3.0, 2.0, -1.57, 9]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
9,7.314173221588135,3,"[0, 0]",7.318880319595337,10,"[[1.0, 3.0, 3.14, 9], [1.0, 3.0, 3.14, 10]]","[[3.0, 2.0, -1.57, 9], [3.0, 1.0, -3.14, 10]]","[[0.499999999925, 0.499999999925], [0.708333333227083, 0.7916666665479161]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,1
0,37.33221769332886,7,"[0, 0]",37.33762454986572,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,1
1,30.9178249835968,6,"[0, 0]",30.922635555267334,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 4.71, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 1.57, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,1
2,22.073352575302124,5,"[0, 0]",22.076771020889282,3,"[[3.0, 2.0, 1.57, 2], [3.0, 2.0, 3.14, 3]]","[[2.0, 3.0, 1.57, 2], [2.0, 4.0, 1.57, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,1
