game_length,weight_final,agent,action,num_iter,gamma_exp3,runtime,sum_payoffs,num_count,expected_payoff,num_run
1,0.0,0,"[0.0, 0.0]",1600.0,0.3,0.2,0.0,817,0.0,9
1,0.0,1,"[0.0, 0.0]",1600.0,0.3,0.2,0.0,794,0.0,9
1,0.0,1,"[1.0, 0.0]",1600.0,0.3,0.2,0.0,806,0.0,9
2,0.0,0,"[1.0, 0.0]",1600.0,0.3,0.31,0.9999999998,706,0.0014164305946175637,10
2,0.0,0,"[0.0, 0.0]",1600.0,0.3,0.31,1.9999999996,894,0.0022371364648769575,10
2,0.0,1,"[1.0, 0.0]",1600.0,0.3,0.31,0.9999999998,706,0.0014164305946175637,10
2,0.0,1,"[0.0, 0.0]",1600.0,0.3,0.31,1.9999999996,894,0.0022371364648769575,10
1,0.0,0,"[0.0, 0.0]",1600.0,0.3,0.2,0.0,793,0.0,10
1,0.0,0,"[1.0, 0.0]",1600.0,0.3,0.2,0.0,807,0.0,10
1,0.0,1,"[1.0, 0.0]",1600.0,0.3,0.2,0.0,781,0.0,10
1,0.0,1,"[0.0, 0.0]",1600.0,0.3,0.2,0.0,819,0.0,10
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.12,113.55555553789155,458,0.24793789418753615,0
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.12,18.333333330481448,142,0.12910798120057357,0
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.12,16.222222219698736,122,0.13296903458769455,0
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.12,120.55555553680276,478,0.2522082751815957,0
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,122.44444442539755,481,0.254562254522656,0
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,17.77777777501231,119,0.14939309054632194,0
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,24.444444440641913,181,0.13505217923006582,0
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,101.99999998413328,419,0.2434367541387429,0
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,25.888888884861668,166,0.155957161956998,1
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,107.22222220554339,434,0.2470558115335101,1
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,17.77777777501231,125,0.14222222220009847,1
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,117.55555553726944,475,0.247485380078462,1
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,117.99999998164441,469,0.25159914708239745,1
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,17.66666666391848,131,0.13486005086960673,1
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,110.99999998273323,448,0.24776785710431523,1
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,19.99999999688884,152,0.1315789473479529,1
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,19.222222219232066,134,0.14344941954650794,2
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,112.88888887132858,466,0.24225083448782955,2
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,118.44444442601997,457,0.25917821537422314,2
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,19.444444441419716,143,0.13597513595398403,2
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,17.55555555282465,130,0.1350427350217281,2
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,116.55555553742464,470,0.24799054369664816,2
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,18.33333333048144,137,0.13381995131738278,2
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,114.22222220445425,463,0.24670026394050595,2
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,17.999999997199968,136,0.13235294115588211,3
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,112.11111109367187,464,0.24161877390877556,3
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,16.99999999735552,121,0.14049586774673983,3
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,121.5555555366473,479,0.2537694270076144,3
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,109.99999998288882,447,0.24608501114740228,3
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,21.666666663296244,153,0.14161220041370093,3
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,114.99999998211104,462,0.2489177488790282,3
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,19.999999996888842,138,0.14492753620933943,3
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,19.999999996888853,136,0.14705882350653568,5
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,109.22222220523224,464,0.23539272026989708,5
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,25.555555551580188,145,0.17624521070055302,5
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,113.88888887117307,455,0.25030525026631445,5
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,19.11111110813823,134,0.1426202321502853,5
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,116.77777775961235,466,0.25059608961290203,5
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,109.33333331632586,443,0.246802106808862,5
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,21.44444444110859,157,0.13658881809623305,5
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,108.55555553866928,446,0.2433981065889446,6
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,23.555555551891306,154,0.15295815293435913,6
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,22.555555552046865,136,0.16584967317681518,6
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,114.88888887101754,464,0.2476053639461585,6
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.08,19.333333330325882,141,0.13711583922216938,6
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.08,112.77777776023444,459,0.24570321952120794,6
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.08,117.11111109289376,472,0.24811676079002917,6
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.08,17.66666666391848,128,0.13802083331186313,6
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.12,118.11111109273847,459,0.2573226821192559,7
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.12,22.44444444095304,141,0.15918045702803574,7
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.12,27.33333332908142,178,0.15355805241056977,7
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.12,101.44444442866426,422,0.24038967874091055,7
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,114.55555553773577,465,0.24635603341448553,7
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,18.66666666376292,135,0.13827160491676238,7
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,114.88888887101717,466,0.24654267998072354,7
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,18.555555552669095,134,0.13847429516917234,7
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.12,120.11111109242732,465,0.25830346471489746,8
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.12,20.33333333017033,135,0.15061728392718762,8
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.12,25.777777773767838,192,0.13425925923837415,8
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.12,103.555555539447,408,0.25381263612609556,8
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,118.11111109273824,472,0.2502354048574963,8
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,18.777777774856748,128,0.14670138886606834,8
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,108.11111109429375,442,0.2445952739689904,8
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,21.888888885483897,158,0.13853727142711328,8
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.12,110.2222222050768,469,0.23501539915794628,9
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.12,20.444444441264157,131,0.15606446138369584,9
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.12,112.55555553804723,437,0.25756420031589755,9
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.12,27.44444444017524,163,0.16837082478635115,9
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,18.9999999970444,139,0.1366906474607511,9
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,115.88888887086175,461,0.251385876075622,9
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,111.44444442710865,447,0.24931643048570168,9
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,20.333333330170323,153,0.13289760346516552,9
2,0.8,0,"[1.0, 0.0]",600.0,0.4,0.13,108.88888887195077,450,0.24197530860433505,10
2,0.8,0,"[0.0, 0.0]",600.0,0.4,0.13,23.666666662985133,150,0.1577777777532342,10
2,0.8,1,"[1.0, 0.0]",600.0,0.4,0.13,113.22222220461006,457,0.24775103327048154,10
2,0.8,1,"[0.0, 0.0]",600.0,0.4,0.13,22.88888888532835,143,0.16006216003726118,10
1,0.8,0,"[0.0, 0.0]",600.0,0.4,0.07,19.777777774701185,149,0.13273676358859857,10
1,0.8,0,"[1.0, 0.0]",600.0,0.4,0.07,111.22222220492088,451,0.24661246608629908,10
1,0.8,1,"[0.0, 0.0]",600.0,0.4,0.07,17.66666666391848,130,0.135897435876296,10
1,0.8,1,"[1.0, 0.0]",600.0,0.4,0.07,117.77777775945675,470,0.25059101650948246,10
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.58,37.749999993708386,343,0.11005830901955797,0
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.58,488.2499999186258,2757,0.17709466808800356,0
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.58,38.91666666018061,371,0.10489667563391,0
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.58,472.08333325465355,2729,0.17298766333992435,0
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.35,489.83333325169525,2819,0.1737613810754506,0
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.35,28.916666661847266,281,0.10290628705283725,0
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.35,31.16666666147227,308,0.10119047617361127,0
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.35,483.2499999194591,2792,0.17308381085940513,0
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.59,35.66666666072228,318,0.11215932912176817,1
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.59,487.3333332521119,2782,0.17517373589220414,1
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.59,482.91666658618135,2812,0.17173423420561215,1
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.59,30.41666666159727,288,0.10561342590832384,1
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.35,482.91666658618135,2778,0.1738360930835786,1
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.35,31.24999999479171,322,0.09704968942481898,1
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.35,490.41666658493136,2808,0.1746498100373687,1
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.35,28.749999995208377,292,0.09845890409317937,1
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.57,26.99999999550004,262,0.1030534350973284,2
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.57,496.58333325057026,2838,0.1749765092496724,2
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.57,39.91666666001395,381,0.10476815396329121,2
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.57,472.3333332546119,2719,0.1737158268681912,2
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.34,490.2499999182925,2821,0.17378589149886298,2
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.34,27.16666666213893,279,0.09737156509727216,2
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.34,487.99999991866747,2812,0.17354196298672386,2
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.34,27.91666666201393,288,0.09693287035421504,2
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.61,491.9999999180008,2817,0.1746538870848423,3
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.61,31.666666661388938,283,0.11189634862681604,3
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.61,487.24999991879247,2814,0.17315209663070094,3
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.61,25.083333329152815,286,0.08770396268934551,3
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.37,26.83333332886115,262,0.10241730278191279,3
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.37,498.99999991683416,2838,0.1758280478917668,3
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.37,35.999999994000056,372,0.09677419353225822,3
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.37,471.49999992141744,2728,0.17283724337295361,3
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.59,479.33333325344523,2783,0.17223619592290523,5
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.59,31.16666666147227,317,0.09831756044628476,5
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.59,27.916666662013927,272,0.10263480390446297,5
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.59,494.91666658418137,2828,0.17500589341732015,5
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.36,474.9999999208341,2742,0.17323121806011454,5
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.36,34.91666666084728,358,0.09753258843812089,5
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.36,495.24999991745915,2823,0.17543393550033975,5
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.36,28.16666666197226,277,0.1016847171912356,5
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.6,30.416666661597265,299,0.10172798214581025,6
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.6,483.7499999193758,2801,0.17270617633679963,6
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.6,26.49999999558337,260,0.10192307690608989,6
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.6,495.4999999174175,2840,0.17447183095683713,6
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.36,487.24999991879247,2770,0.17590252704649548,6
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.36,35.083333327486166,330,0.10631313129541263,6
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.36,470.2499999216258,2702,0.17403774978594588,6
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.36,40.7499999932084,398,0.10238693465630251,6
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.59,488.91666658518136,2808,0.17411562200326972,7
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.59,29.9166666616806,292,0.10245433788246781,7
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.59,478.99999992016745,2743,0.17462632151664872,7
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.59,38.16666666030561,357,0.10690943042102412,7
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.35,480.08333325332023,2792,0.17194961792740696,7
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.35,30.24999999495838,308,0.09821428569791682,7
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.35,499.58333325007027,2870,0.17407084782232413,7
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.35,23.583333329402812,230,0.10253623186696875,7
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.58,31.24999999479171,304,0.10279605261444642,8
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.58,485.49999991908413,2796,0.17364091556476544,8
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.58,35.3333333274445,330,0.10707070705286212,8
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.58,483.9166665860147,2770,0.17469915761227967,8
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.35,33.249999994458385,341,0.09750733136204805,8
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.35,479.9999999200008,2759,0.1739760782602395,8
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.35,29.999999995000046,302,0.09933774832781472,8
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.35,489.9166665850147,2798,0.1750953061418923,8
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.58,28.749999995208377,280,0.10267857141145849,9
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.58,496.58333325057026,2820,0.1760933805853086,9
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.58,39.083333326819506,385,0.10151515149823248,9
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.58,470.2499999216258,2715,0.17320441986063564,9
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.36,31.999999994666716,312,0.1025641025470087,9
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.36,487.3333332521119,2788,0.17479674793834718,9
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.36,34.66666666088894,344,0.10077519378165391,9
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.36,479.33333325344523,2756,0.17392356068702658,9
2,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.6,42.58333332623618,363,0.11730945819899774,10
2,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.6,475.5833332540702,2737,0.17376080864233476,10
2,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.6,482.9999999195008,2753,0.17544496909535082,10
2,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.6,36.166666660638946,347,0.10422670507388745,10
1,0.5,0,"[1.0, 0.0]",3100.0,0.1,0.36,489.66666658505636,2799,0.1749434321490019,10
1,0.5,0,"[0.0, 0.0]",3100.0,0.1,0.36,29.499999995083378,301,0.09800664450193813,10
1,0.5,1,"[1.0, 0.0]",3100.0,0.1,0.36,482.16666658630635,2769,0.1741302515660189,10
1,0.5,1,"[0.0, 0.0]",3100.0,0.1,0.36,31.999999994666716,331,0.0966767371440082,10
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.5,33.288461532572065,454,0.07332260249465213,0
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.5,270.3076922598702,2146,0.1259588500744968,0
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.5,35.09615383994461,477,0.07357684243174971,0
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.5,262.7307691842874,2123,0.12375448383621639,0
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.3,266.07692302985197,2125,0.1252126696611068,0
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.3,31.846153840519474,475,0.06704453440109363,0
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.3,272.65384610561034,2163,0.1260535580700926,0
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.3,29.538461533235463,437,0.06759373348566468,0
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.48,258.30769226199396,2085,0.1238885814206206,1
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.48,38.038461531731826,515,0.07386109035287733,1
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.48,36.48076922431506,473,0.07712636199643776,1
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.48,270.1346153368234,2127,0.12700264002671527,1
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.29,267.8653845679965,2147,0.12476263836422753,1
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.29,31.269230763698467,453,0.06902699947836306,1
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.29,270.461538413691,2162,0.1250978438546212,1
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.29,30.40384614846697,438,0.06941517385494743,1
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.48,33.90384614784786,454,0.07467807521552391,2
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.48,273.19230764397355,2146,0.12730303245292338,2
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.48,265.05769226079843,2137,0.12403261219503904,2
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.48,32.69230768652371,463,0.0706097358240253,2
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.28,27.807692302772466,414,0.06716833889558567,2
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.28,274.84615379752967,2186,0.12573017099612518,2
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.28,30.576923071513264,462,0.06618381617210663,2
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.28,266.6538461066727,2138,0.12472116281883662,2
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.5,268.2884614909966,2126,0.1261940082271856,3
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.5,33.326923071026854,474,0.07030996428486679,3
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.5,273.30769225933915,2166,0.1261808366848288,3
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.5,29.69230768705448,434,0.06841545550012552,3
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.3,32.82692307111522,455,0.07214708367278069,3
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.3,269.59615379845945,2145,0.12568585258669437,3
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.3,262.67307687660855,2105,0.12478530968009907,3
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.3,35.0192307630351,495,0.07074592073340423,3
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.49,35.03846153226252,475,0.07376518217318424,5
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.49,267.4230768757658,2125,0.12584615382388978,5
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.49,265.96153841448626,2125,0.12515837101858177,5
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.49,34.53846153235096,475,0.07271255059442307,5
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.29,34.49999999389616,490,0.0704081632528493,5
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.29,264.0576922609786,2110,0.1251458257161036,5
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.29,33.05769230184361,465,0.07109181140181421,5
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.29,268.3846153371354,2135,0.1257070797832016,5
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.49,34.65384614771513,454,0.07633005759408619,6
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.49,271.63461533655794,2146,0.12657717396857313,6
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.49,260.26923072318533,2096,0.12417425129922964,6
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.49,38.173076916323375,504,0.07574023197683209,6
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.29,29.76923076396384,438,0.06796628028302247,6
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.29,271.55769225965037,2162,0.12560485303406585,6
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.29,31.096153840652136,461,0.06745369596670746,6
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.29,267.5769230295865,2139,0.1250944006683434,6
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.54,34.23076922471305,469,0.07298671476484658,7
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.54,263.55769226106503,2131,0.12367794099533788,7
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.54,272.3269230287425,2154,0.12642846937267527,7
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.54,33.19230768643524,446,0.07442221454357678,7
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.29,34.96153845535295,500,0.0699230769107059,7
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.29,261.11538456919226,2100,0.12434065931866298,7
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.29,272.99999995170333,2168,0.1259225092028152,7
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.29,30.9230769176059,432,0.07158119656853218,7
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.49,263.26923072265424,2173,0.12115473111949114,8
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.49,29.519230764008157,427,0.06913168797191606,8
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.49,34.53846153235098,412,0.08383121731153151,8
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.49,277.288461489403,2188,0.1267314723443341,8
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.3,268.44230764481745,2141,0.12538174107651445,8
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.3,32.423076917340516,459,0.07063851180248479,8
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.3,266.1923076452163,2128,0.12509037013403024,8
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.3,33.057692301843616,472,0.07003748369034664,8
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.5,264.3076922609316,2118,0.12479116726200737,9
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.5,36.09615383976764,482,0.07488828597462166,9
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.5,267.2499999527182,2130,0.1254694835458771,9
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.5,37.07692307036339,470,0.0788870703624753,9
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.31,28.557692302639772,425,0.0671945701238583,9
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.31,271.6153845673324,2175,0.12488063658268156,9
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.31,28.730769225686068,428,0.06712796548057492,9
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.31,271.09615379819337,2172,0.12481406712624005,9
2,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.47,32.73076922497848,403,0.08121778964014512,10
2,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.47,275.711538412759,2197,0.1254945554905594,10
2,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.47,28.98076922564188,438,0.0661661397845705,10
2,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.47,264.23076918402313,2162,0.12221589693988119,10
1,0.30000000000000004,0,"[1.0, 0.0]",2600.0,0.3,0.3,272.0192307211066,2174,0.1251238411780619,10
1,0.30000000000000004,0,"[0.0, 0.0]",2600.0,0.3,0.3,29.942307687010164,426,0.07028710724650274,10
1,0.30000000000000004,1,"[0.0, 0.0]",2600.0,0.3,0.3,31.78846153283736,460,0.06910535115834208,10
1,0.30000000000000004,1,"[1.0, 0.0]",2600.0,0.3,0.3,266.2499999528982,2140,0.1244158878284571,10
2,0.2,0,"[1.0, 0.0]",3100.0,0.4,0.67,224.3333332922058,2426,0.09247045890033215,0
