timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
0,80.6653733253479,5,"[0, 0]",80.67655849456787,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,0
1,84.81999206542969,4,"[0, 0]",84.82792615890503,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,0
2,40.61731696128845,3,"[0, 0]",40.62402939796448,3,"[[1.0, 3.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 1.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,0
3,14.261605262756348,2,"[0, 1]",14.267246961593628,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,0
0,69.2250428199768,5,"[0, 0]",69.23240351676941,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,9
1,53.06247091293335,4,"[0, 0]",53.07007074356079,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,9
2,30.716048002243042,3,"[0, 0]",30.722724676132202,3,"[[1.0, 4.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,9
3,10.761512517929077,2,"[0, 1]",10.766438245773315,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, -0.0, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -1.57, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,9
0,71.84441828727722,5,"[0, 0]",71.85409498214722,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,9
1,52.40788817405701,4,"[0, 0]",52.4166693687439,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,9
